id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13601728,Large Cosy House - whole rental / individual rooms,10368086,Sara,Clifton Down,51.47133,-2.61182,Entire home/apt,184,3,9,1/9/2021,0.22,2,81
13636571,Private living area in heart of Clifton Village,50327454,Andy,Clifton,51.45237,-2.62328,Entire home/apt,70,2,65,7/11/2021,1.53,1,20
13792660,Wonderful Sunny house - min.5 days,77046591,Lucia,Avonmouth & Lawrence Weston,51.50071,-2.65221,Entire home/apt,88,5,11,2/10/2021,0.17,3,81
13843140,Cosy Stylish Bedroom near Glos Rd & Airbus,76991552,Laverne,Horfield,51.49577,-2.58302,Private room,25,2,326,14/1/2021,4.92,1,8
13909207,Clean and comfy townhouse,75054180,Rachel,Windmill Hill,51.44346,-2.57996,Private room,37,2,53,8/7/2021,0.96,2,67
13909216,Comfortable south Bristol townhouse,75054180,Rachel,Southville,51.44552,-2.58074,Private room,45,2,72,30/8/2021,1.1,2,67
13976516,Massive flat... in beautiful Clifton Village,17385514,Pru,Clifton,51.45523,-2.62286,Entire home/apt,120,2,77,5/12/2021,1.17,2,0
13982286,Double Room in Victorian Terrace,9707775,Shula,Southville,51.44116,-2.60727,Private room,40,1,71,5/12/2021,1.08,1,65
13993634,Contemporary Super Large Apartment in The Old City,80431142,Sean,Central,51.45443,-2.59368,Entire home/apt,98,2,205,28/11/2021,3.17,2,230
14005308,"Entire Apartment!
Cozy City Centre - Wapping Wharf",32808632,Chlo??,Central,51.44624,-2.59836,Entire home/apt,69,30,11,13/6/2019,0.28,2,0
14074457,"Self-contained Southville flat, perfect location!",40985747,Sally,Southville,51.44496,-2.60099,Entire home/apt,98,2,222,12/12/2021,4.18,1,140
14179408,Self contained double with ensuite,53822334,Ali,Henbury & Brentry,51.51399,-2.59545,Private room,48,3,80,13/10/2021,1.22,1,309
14233480,Eaton Crescent - Beautiful Clifton Apartment,65463336,Michael,Clifton Down,51.46025,-2.6137,Entire home/apt,200,2,29,31/10/2021,1.61,2,0
14338836,Spacious double room in lovely home with breakfast,7537771,Pommy,Eastville,51.47537,-2.54922,Private room,55,1,15,3/11/2021,0.34,2,71
14385904,"Calm, spacious ensuite near Southmead Hosp. 1 or 2",21004234,Sue,Horfield,51.49406,-2.59715,Private room,35,1,169,5/12/2021,2.59,2,306
14390717,"Quiet + peaceful garden view single, near hospital",21004234,Sue,Horfield,51.49287,-2.5969,Private room,30,1,113,3/12/2021,1.74,2,283
14442814,Beautiful double bedroom with private bathroom,88922941,Laura,Bedminster,51.43514,-2.6101,Private room,38,1,162,12/12/2021,2.48,1,67
14599886,"Spacious Boutique Apartment Clifton, King Size Bed",90574532,Will And Rhian,Clifton Down,51.47042,-2.61448,Entire home/apt,117,2,119,30/8/2021,1.85,1,176
14611969,Stunning traditional flat in the heart of Bristol,40145180,Marco,Cotham,51.46367,-2.59789,Entire home/apt,126,1,531,22/12/2021,8.19,1,137
14627596,Quiet double room close to Gloucester Rd BS7,7380185,Fenella,Bishopston & Ashley Down,51.4756,-2.58751,Private room,32,2,178,12/12/2021,2.74,1,73
14710856,Sunny house with balcony near Bristol harbour side,43800815,Olivia,Southville,51.44234,-2.59904,Entire home/apt,86,2,256,9/8/2019,4.12,3,0
14726789,Green Room. The Attic Room with Skyviews.,31999039,Anita,Easton,51.46762,-2.56529,Private room,54,1,43,12/12/2021,0.67,4,365
14854388,Comfy double rooms in a lovely area  /back room,92998981,Amel,Stoke Bishop,51.48444,-2.64352,Private room,35,1,108,9/10/2021,1.67,3,361
14872063,Victorian House overlooking Park,49251055,Stuart,St George West,51.46254,-2.55103,Entire home/apt,130,4,9,29/10/2021,0.18,1,174
14876760,Comfy double rooms in a lovely area /front room,92998981,Amel,Stoke Bishop,51.48384,-2.64424,Private room,30,1,110,19/12/2021,1.72,3,350
14943195,Family home 10 mins walk to centre,50598300,Natasha,Southville,51.44363,-2.59704,Entire home/apt,79,3,108,13/12/2021,2.17,1,273
14994706,Warm & Welcoming Single/Twin or Super-King,37734868,Micaela,Southmead,51.49411,-2.60926,Private room,32,1,134,5/11/2021,2.09,1,0
14998783,LARGE DOUBLE ROOM WITH 2 SINGLE BEDS RED ROOM.,94590149,Steve,Brislington East,51.43947,-2.53476,Private room,29,1,27,16/6/2019,0.42,2,298
14998788,LARGE DOUBLE ROOM WITH 2 SINGLE BEDS RED ROOM.,94590149,Steve,Brislington East,51.43786,-2.53511,Private room,29,1,29,11/6/2019,0.45,2,237
15042679,Beautiful terraced house in Bristol,22713460,Clare,Bedminster,51.43807,-2.60878,Entire home/apt,164,3,4,22/11/2021,2.22,1,347
15173808,Cosy Central Bristol Studio,65192629,Hopewell,Central,51.45277,-2.59716,Entire home/apt,82,1,173,12/12/2021,2.73,143,0
15176944,Beautiful luxury apartment Redland,96325265,Host,Cotham,51.4674,-2.60724,Entire home/apt,65,2,151,8/12/2021,2.38,1,59
15223307,Health and Art in Comfort in Central Bristol,596653,Martin,Clifton Down,51.46339,-2.6061,Entire home/apt,65,2,101,19/12/2021,1.76,1,161
15223965,The Big Bristol House,96755593,Joanna,Clifton,51.45509,-2.61035,Entire home/apt,455,1,90,5/12/2021,1.43,1,326
15227718,Double bedroom just off Whiteladies Road + parking,95664486,Jo,Clifton Down,51.45864,-2.61335,Private room,35,1,455,17/12/2021,7.15,1,54
15300345,Modern house in great location with parking space,97423648,Tim,Bishopston & Ashley Down,51.48614,-2.58404,Entire home/apt,93,1,1,12/12/2021,1,1,20
15315970,The Curious Cabinet Guesthouse: Extraordinary,2552998,Sadie,Frome Vale,51.48254,-2.52261,Private room,89,2,0,,,2,34
15372024,Bijou room in Totterdown close to Temple Meads,7852250,Tim,Windmill Hill,51.44446,-2.58035,Private room,36,2,77,22/1/2020,1.22,2,0
15389056,Modern Studio in Desirable Clifton Area,65192629,Hopewell,Clifton,51.46107,-2.62067,Entire home/apt,81,1,179,19/12/2021,2.83,143,272
15397477,The loft Room 6,57242974,John,Eastville,51.47364,-2.56017,Private room,22,5,56,3/10/2020,0.88,5,242
15397829,The double Room 3,57242974,John,Eastville,51.47364,-2.56017,Private room,23,5,44,23/10/2020,0.71,5,3
15429183,Victorian Double Room Close to Centre with Garden,2042556,Chui Chui,Bedminster,51.43435,-2.60935,Private room,42,1,11,14/10/2019,0.18,1,164
15476981,En-suite superking loft in outstanding location,20637723,Jane,Redland,51.47123,-2.59406,Private room,50,100,33,29/7/2017,0.52,1,298
15519361,"Period property, Nr Whiteladies Rd",96525475,Laura,Cotham,51.47001,-2.60341,Private room,48,1,122,3/1/2019,1.93,1,141
15520066,Large double room with en-suite,24281132,Akbal,St George Central,51.46371,-2.52128,Private room,60,1,13,1/12/2021,0.52,1,59
15528949,Large room with single bed in Victorian house,99865250,Marcela,Ashley,51.47045,-2.58533,Private room,31,2,79,3/7/2018,1.26,1,1
15550502,"Cosy large double basement room, Redland",100085500,David,Redland,51.47383,-2.61464,Private room,52,1,34,5/12/2021,0.55,3,176
15640695,Toad Lodge The Orange Room,100890506,Lydia,Cotham,51.46406,-2.59851,Private room,46,1,170,5/12/2021,4.91,3,169
15659149,"Cosy, self-contained, garden room, private access",47836893,Helen,Knowle,51.43707,-2.5738,Entire home/apt,55,2,247,13/12/2021,3.94,2,227
15712549,City Centre Haven,101375841,Sarah,Ashley,51.46227,-2.58975,Entire home/apt,85,2,31,8/8/2021,0.5,1,162
15750112,semi detached with terrace garden,42277729,Neil,Brislington East,51.43367,-2.54659,Private room,40,1,25,12/11/2021,0.4,1,79
15769877,KJ's Pembrokeshire single -  in-room refreshments,85643875,Kay,Lockleaze,51.49071,-2.57753,Private room,40,1,66,4/12/2021,1.06,2,313
15797205,Stunning Family Home That Overlooks Beautiful Park,17684695,Sophie,Ashley,51.46798,-2.57444,Entire home/apt,151,2,36,24/10/2021,0.59,1,1
15858299,Stylish apartment close to City Centre & Clifton,236481623,Mairead,Clifton Down,51.46485,-2.60695,Entire home/apt,165,1,254,20/12/2021,4.42,18,84
15869735,Comfy double room in a lovely area,92998981,Amel,Stoke Bishop,51.4839,-2.6351,Private room,30,1,53,24/9/2021,0.86,3,0
15911432,Luxurious Garden Apartment in Clifton Village,16958767,Julia,Clifton,51.45427,-2.61989,Entire home/apt,80,10,109,15/10/2021,1.78,1,198
15934388,Entire Houseboat 105 foot Dutch Barge  - Kyle Blue,94252632,Martin,Hotwells & Harbourside,51.44743,-2.6028,Entire home/apt,1007,2,22,28/11/2021,2.6,1,324
15960123,KJ's Cotswold twin with in-room refreshments,85643875,Kay,Lockleaze,51.490433,-2.577103,Private room,44,1,148,9/12/2021,2.39,2,352
16238125,Mon-Fri Hotel Quality Living-Near M4/M5 & City R1,65463753,Kiron,Henbury & Brentry,51.5055,-2.61078,Private room,50,1,9,28/5/2021,0.23,3,245
16297643,Large Double Room,68281771,Lionel,Stockwood,51.42321,-2.55286,Private room,48,1,8,16/9/2021,0.17,2,0
16305962,The Polygon - Garden Flat - Clifton Village,102040150,Susan,Clifton,51.45113,-2.62205,Entire home/apt,87,2,72,11/7/2020,1.19,1,0
16433280,Quiet Eco Flat in Central Location,6361084,Andreea,Cotham,51.46528,-2.59454,Entire home/apt,58,2,101,6/10/2021,1.69,1,17
16565691,"Newly refurbished, stylish, urban 3 BR apartment",54376504,Clare,Bishopston & Ashley Down,51.48277,-2.58765,Entire home/apt,97,3,228,7/11/2021,4.03,1,11
16594174,Large Clifton room with kitchenette,109450752,Anna,Clifton,51.45489,-2.61222,Private room,55,2,4,6/8/2017,0.07,1,59
16615118,"x Just off Gloucester Rd, small modern studio",28922270,Carolyn,Redland,51.4772,-2.59233,Entire home/apt,51,1,427,16/12/2021,7.25,1,21
16654577,Sunny room in Southville overlooking garden,28214217,Sarah,Southville,51.44216,-2.60912,Private room,35,2,34,18/11/2021,0.58,2,66
16740034,"Self Contained Annexe ,own entrance",39215310,Rachel And Simon,Westbury-on-Trym & Henleaze,51.48717,-2.60606,Entire home/apt,56,6,257,13/12/2021,4.28,1,13
16762152,Beautiful Double Room 10-15 mins from City Centre.,72896216,Dawn,Brislington West,51.43715,-2.56181,Private room,30,2,16,7/12/2021,0.27,1,56
16802181,"The Old Gaol, Montpelier, Bristol",53661156,Frank,Ashley,51.46523,-2.58861,Entire home/apt,90,2,240,19/12/2021,4.1,1,347
16853752,Historic two bed apartment in the City Centre,112252957,Helen,Central,51.45376,-2.59313,Entire home/apt,92,1,206,22/12/2021,3.48,1,320
16878480,"7 bedroom elegant period family home, Bristol",8755965,Rebecca,Redland,51.47389,-2.60594,Entire home/apt,557,9,7,28/8/2021,0.13,1,91
16892839,Funky garden maisonette in Redland with parking,48269225,Kelly-Ann,Cotham,51.46979,-2.60933,Entire home/apt,73,1,688,19/12/2021,11.63,1,44
16921208,Lower Park Row Apartments- Studio 8,65192629,Hopewell,Central,51.4557,-2.59939,Entire home/apt,90,1,194,1/9/2021,3.32,143,17
16921595,Lower Park Row Apartments- Studio 9,65192629,Hopewell,Central,51.4557,-2.59939,Entire home/apt,90,1,29,28/9/2018,0.5,143,0
16928881,Spacious double room in Garden Flat,37533889,Sarah,Clifton,51.45708,-2.61098,Private room,55,2,17,11/10/2021,0.29,2,356
16935897,"The Coach House, Clifton + With Parking",65192629,Hopewell,Clifton,51.45689,-2.61546,Entire home/apt,97,1,157,17/10/2021,2.66,143,6
16938756,Spacious airy garden flat in the heart of Clifton.,12110207,Kibi,Clifton,51.45508,-2.61194,Entire home/apt,96,2,148,20/12/2021,2.5,1,61
16971957,"Sunny, small nice place, Bristol",68281771,Lionel,Stockwood,51.4214,-2.55102,Private room,28,1,105,6/12/2021,1.76,2,78
17145927,"Great location. Newly built, warm and welcoming.",82286397,Caroline,Ashley,51.4752,-2.59068,Private room,65,2,22,4/12/2021,0.37,3,82
17197474,Bright Spacious Family Home in lively Easton,115777631,Rachel,Easton,51.46387,-2.56333,Entire home/apt,146,2,97,15/8/2021,1.68,1,0
17207071,Beautiful modern flat a stones throw from the city,115810053,Lucy,Ashley,51.46066,-2.58992,Entire home/apt,63,1,186,7/12/2021,3.16,1,288
17208038,Vibrant house full of character near City Centre,2160011,Sharon,Easton,51.46474,-2.55985,Private room,31,2,158,22/12/2021,2.69,1,35
17211150,Elegant Victorian house:iconic views across city.,14707015,Helen,Windmill Hill,51.44063,-2.57167,Entire home/apt,146,2,129,21/11/2021,2.22,1,302
17236942,"Comfortable, relaxed room in East Bristol",26879607,Catriona,St George Troopers Hill,51.45561,-2.52862,Private room,25,2,215,12/12/2021,3.69,1,0
17247211,Cosy double bedroom in St Andrews with garden,116218968,Daniel,Ashley,51.46847,-2.59086,Private room,49,1,57,3/12/2021,0.97,2,59
17247503,Modern  apartment - Sleeps 4 people Cabot Circus,74742488,Liam,Ashley,51.46013,-2.58577,Entire home/apt,102,2,21,19/2/2018,0.36,1,0
17252638,Victorian family house with stunning city views,9469045,Ester,Windmill Hill,51.43953,-2.59181,Entire home/apt,140,2,35,31/10/2021,0.83,1,12
17278474,Modern Central 1 Bed Apartment,56967303,Lucy,Southville,51.44279,-2.60269,Entire home/apt,72,2,126,20/12/2021,2.2,1,134
17306490,"Charming Room in Family Home, Henleaze",90182477,Lisa,Westbury-on-Trym & Henleaze,51.48464,-2.59961,Private room,31,1,92,21/11/2021,1.65,2,16
17319781,Spacious Modern 2BR flat in Clifton,13055791,Kate,Hotwells & Harbourside,51.44997,-2.62418,Entire home/apt,65,14,13,12/8/2021,0.22,1,152
17401026,*NEW* Cosy Cottage Style Home in Bristol,66296707,Joe,St George West,51.46135,-2.54207,Entire home/apt,120,2,44,22/8/2021,0.75,1,0
17405811,Large very central 4-story townhouse - Big Groups!,37526160,Adam,Ashley,51.46255,-2.58576,Entire home/apt,650,1,89,8/12/2021,1.58,3,211
17461146,Victorian House In Kingswood,69976423,Alexandra,Hillfields,51.46779,-2.51943,Entire home/apt,135,3,53,11/12/2021,0.99,1,297
17473096,"Great location. Newly built, warm and welcoming.",82286397,Caroline,Redland,51.47721,-2.59086,Private room,65,2,37,21/11/2021,0.64,3,82
17474149,Charming spacious double room,13685989,Juliet,Redland,51.47247,-2.59309,Private room,70,30,37,22/10/2020,0.63,2,77
17480532,Super Comfortable Double Bed in Lovely Apartment,101932134,Simon,Ashley,51.45958,-2.58596,Entire home/apt,125,5,23,3/12/2021,0.4,1,154
17613516,Large cosy room in home near stores & cinema,1954565,Fiona,Brislington West,51.44402,-2.55956,Private room,30,2,5,6/10/2021,0.18,2,0
17674434,The  loft Room 5,57242974,John,Eastville,51.47364,-2.56017,Private room,22,5,36,27/6/2021,0.63,5,7
17743506,"Elegant, Stylish & modern flat in Central Bristol",121038692,Tony & Rosalind,Ashley,51.46175,-2.585,Entire home/apt,160,1,125,5/12/2021,2.18,1,305
17777720,"Trendy, urban open plan apartment (City centre)",78138609,Amy,Ashley,51.46363,-2.58438,Entire home/apt,146,1,175,12/12/2021,3.14,1,68
17863124,Double Bed in Beautiful Apartment,8015723,Katherine,Easton,51.46851,-2.56449,Private room,50,1,32,23/10/2021,0.56,1,0
17873393,Lower Park Apartments Studio 1 - Hopewell,65192629,Hopewell,Central,51.4557,-2.59939,Hotel room,90,1,21,4/7/2021,0.38,143,0
17873565,Lower Park Row Apartments - Studio 6,65192629,Hopewell,Central,51.4557,-2.59939,Entire home/apt,90,1,49,6/6/2021,0.88,143,231
17875060,Lower Park Row Apartments - Studio 3,65192629,Hopewell,Central,51.45547,-2.59881,Hotel room,90,1,94,7/11/2021,1.66,143,27
17875182,Lower Park Row Apartments - Studio 4,65192629,Hopewell,Central,51.4557,-2.59939,Entire home/apt,90,1,63,27/8/2021,1.12,143,0
17875273,Lower Park Row Apartments- Studio 5,65192629,Hopewell,Central,51.4557,-2.5994,Entire home/apt,90,1,85,26/9/2021,1.55,143,0
17875408,Lower Park Apartment Studio 2,65192629,Hopewell,Central,51.4557,-2.59939,Hotel room,90,1,133,5/4/2021,2.35,143,0
17875494,Lower Park Row Apartments - Studio 7,65192629,Hopewell,Central,51.4557,-2.59939,Entire home/apt,90,1,59,19/9/2021,1.08,143,0
17998146,Victorian Terrace in St Werburghs,28553310,Sophie,Ashley,51.46639,-2.57762,Entire home/apt,285,2,47,20/6/2021,0.85,1,236
18011612,Comfortable double in Totterdown,123831069,Helen,Windmill Hill,51.44281,-2.58245,Private room,30,2,79,2/6/2019,1.39,2,23
18037407,Comfortable single in Totterdown,123831069,Helen,Windmill Hill,51.44252,-2.58084,Private room,30,2,86,8/5/2019,1.51,2,25
18056747,Stylish double room in central Bristol.,122696129,Tamsin,Central,51.46084,-2.60216,Private room,70,2,5,24/8/2021,0.61,2,333
18098614,Welcoming all time clean and tidy.,60647444,Jeff,Hartcliffe & Withywood,51.41135,-2.60901,Private room,35,1,0,,,2,21
18100599,3 Berkeley Square - Sycamore or Cedar,5475166,Tina,Hotwells & Harbourside,51.45353,-2.60627,Private room,88,1,71,7/10/2021,1.24,4,33
18109946,Modern & Stylish  2 Bedroom Flat,124759413,Alvaro & Celina,Ashley,51.46165,-2.58756,Entire home/apt,129,3,22,5/8/2021,0.4,1,0
18132590,Convenient studio in great Bristol location,31029628,Ian,Ashley,51.47101,-2.59304,Entire home/apt,57,2,157,12/12/2021,2.75,1,82
18224845,3 Berkeley Square -  Chestnut/Hazel/Willow/Oak,5475166,Tina,Hotwells & Harbourside,51.45418,-2.60549,Private room,95,1,54,22/9/2021,0.96,4,33
18225225,3 Berkeley Square - Maple - Deluxe ensuite shower,5475166,Tina,Hotwells & Harbourside,51.45575,-2.60623,Private room,98,1,46,26/8/2021,0.81,4,31
18273700,Safe Peaceful Lovely Space 'The Parlour Room',1582810,Wendy,Easton,51.4651,-2.55563,Private room,50,4,19,4/12/2021,0.43,2,173
18322187,Prince Street Studio 14,65192629,Hopewell,Central,51.45056,-2.59623,Entire home/apt,90,1,180,6/8/2021,3.2,143,0
18392756,"Spacious double basement room & en suite, Redland",100085500,David,Stoke Bishop,51.47457,-2.61653,Private room,66,1,14,21/11/2021,0.25,3,347
18412099,"Basement suite, two double rooms, bathroom.",100085500,David,Redland,51.47378,-2.61539,Private room,97,2,51,28/11/2021,0.92,3,347
18420260,Large entire family home quiet but close to centre,127650440,Julie,Redland,51.47425,-2.5989,Entire home/apt,256,2,84,12/12/2021,1.5,1,33
18524987,Bright Comfortable Double Bedroom in North Bristol,48279342,Mike,Henbury & Brentry,51.51252,-2.63566,Private room,30,3,26,30/11/2021,0.47,1,82
18565235,Spacious Stylish 4 bedroom house Greenbank Bristol,52536,Charli,Eastville,51.46984,-2.55729,Entire home/apt,255,1,16,12/12/2021,0.29,1,349
18710590,"Bright, self contained accommodation.",130091006,Nicki,Frome Vale,51.47915,-2.52759,Entire home/apt,49,2,284,28/11/2021,5.09,1,49
18752694,Cosy single room overlooking garden,13019736,Jody,Southmead,51.50542,-2.58995,Private room,27,1,223,11/12/2021,4.04,2,69
18784940,Beautiful flat with patio near Clifton Triangle,130737851,Pete,Clifton Down,51.46004,-2.61021,Entire home/apt,75,1,146,11/12/2021,2.64,1,326
18790572,2 Bedroom house clean and welcomed fishponds,130780432,Karla,Hillfields,51.47409,-2.53436,Entire home/apt,130,1,11,13/11/2021,0.61,2,299
18835795,"Large, sunny loft conversion facing Victoria Park",45933820,Helen,Windmill Hill,51.43991,-2.58938,Private room,28,2,92,17/12/2021,1.65,1,195
18939856,Very Central 2 Bed Loft Apartment- Self Check In,65499435,Brett,Central,51.45521,-2.59619,Entire home/apt,87,1,307,6/12/2021,5.53,2,314
19001541,Private single room/shared bathroom and kitchen,132574145,Pat,Ashley,51.4665,-2.58583,Private room,28,7,21,31/10/2021,0.39,1,354
19025857,Quiet room with parking in BS10,83528919,Suzanne,Horfield,51.49412,-2.59875,Private room,36,1,5,13/9/2019,0.1,1,333
19032019,Log Cabin - set before a small stone circle,132807651,Adrian,Hengrove & Whitchurch Park,51.42553,-2.56711,Entire home/apt,45,1,181,21/12/2021,3.28,1,266
19043909,The Old Barn at Trymwood,30657520,Jane,Westbury-on-Trym & Henleaze,51.49474,-2.61294,Entire home/apt,175,3,2,4/8/2018,0.04,1,173
19160216,Light rustic-feel double room overlooking garden,29264344,Sarah,Easton,51.46378,-2.56361,Private room,29,2,48,29/2/2020,0.87,4,24
19179907,"Fresh, safe, peaceful room. 20min walk to station",20100235,Shelley,Windmill Hill,51.43953,-2.57385,Private room,33,1,92,21/12/2021,1.71,2,0
